original_path,original_name,old_state,new_state,reason
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Timeless Classics.mp3","Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Timeless Classics.mp3",HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Fugees - Fu-Gee-La.mp3,Fugees - Fu-Gee-La.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"has collision but parseable (conf=1.0), needs dup resolution"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Funky 4+1 Thats The Joint.mp3,Funky 4+1 Thats The Joint.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gangsta Gangsta.mp3,Gangsta Gangsta.mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
C:\Users\suppo\Downloads\New Music\Top1000_Disco\Garys Gang-keep on dancin.mp3,Garys Gang-keep on dancin.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000\George Michael - Careless Whisper.mp3,George Michael - Careless Whisper.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"has collision but parseable (conf=1.0), needs dup resolution"
C:\Users\suppo\Downloads\New Music\Top1000_Country\George strait-The Best day.mp3,George strait-The Best day.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ghetto Cowboy.mp3,Ghetto Cowboy.mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Golden Age Jazz Hits 🎶 Nat King Cole, Frank Sinatra, Louis Armstrong, Dean Martin & Ella Fitzgerald.mp3","Golden Age Jazz Hits 🎶 Nat King Cole, Frank Sinatra, Louis Armstrong, Dean Martin & Ella Fitzgerald.mp3",HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Disco\gonzalez -Havent Stopped Dancing Yet original video 1979.mp3,gonzalez -Havent Stopped Dancing Yet original video 1979.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Grandmaster Melle Mel ＂Beat Street Breakdown＂.mp3,Grandmaster Melle Mel ＂Beat Street Breakdown＂.mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Green Grass and High Tides.mp3,Green Grass and High Tides.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\GREG ALLMAN MIDNIGHT RIDER.mp3,GREG ALLMAN MIDNIGHT RIDER.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Country\Guilty in here.mp3,Guilty in here.mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Hangar 18 (2004 Remix).mp3,Hangar 18 (2004 Remix).mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Hank Williams Jr.-Cajun Baby.mp3,Hank Williams Jr.-Cajun Baby.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000\Hard ｜ Kief Brown ｜ 432Hz.mp3,Hard ｜ Kief Brown ｜ 432Hz.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Harder Than You Think.mp3,Harder Than You Think.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Heart of Texas ~ Billy Joe Shaver with Waylon Jennings.mp3,Heart of Texas ~ Billy Joe Shaver with Waylon Jennings.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Heart Of The City.mp3,Heart Of The City.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Country\Highway 20 ride lyrics.mp3,Highway 20 ride lyrics.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\House of Pain - Jump Around.mp3,House of Pain - Jump Around.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"has collision but parseable (conf=1.0), needs dup resolution"
C:\Users\suppo\Downloads\New Music\Top1000_Country\I Can Still Make Cheyenne with Lyrics.mp3,I Can Still Make Cheyenne with Lyrics.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\I Cant Live Without My Radio.mp3,I Cant Live Without My Radio.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Country\I Loved Her First Lyrics.mp3,I Loved Her First Lyrics.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice-T- 6 N The Mornin.mp3,Ice-T- 6 N The Mornin.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice-T- Im Your Pusher.mp3,Ice-T- Im Your Pusher.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Iced Earth-A Question of Heaven.mp3,Iced Earth-A Question of Heaven.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Iced Earth-Birth Of The Wicked.mp3,Iced Earth-Birth Of The Wicked.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Club\IEM Oakland 2016 Aftermovie.mp3,IEM Oakland 2016 Aftermovie.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Country\Im Sorry-Blake Shelton.mp3,Im Sorry-Blake Shelton.mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Immigrant Song (Remaster).mp3,Immigrant Song (Remaster).mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Intermezzo from Cavalleria Rusticana, Pietro Mascagni.mp3","Intermezzo from Cavalleria Rusticana, Pietro Mascagni.mp3",HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Introduction to Business Chapter 1.mp3,Introduction to Business Chapter 1.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\It Feels so Good.mp3,It Feels so Good.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Motown\James Brown Greatest Hits 2025 ｜ Full Album Playlist ｜ The Godfather of Souls Top 30 Songs.mp3,James Brown Greatest Hits 2025 ｜ Full Album Playlist ｜ The Godfather of Souls Top 30 Songs.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
C:\Users\suppo\Downloads\New Music\Top1000_Motown\James Brown Greatest Hits 2025 ｜ Full Album Playlist ｜ The Godfather of Souls Top 30 Songs.temp.mp3,James Brown Greatest Hits 2025 ｜ Full Album Playlist ｜ The Godfather of Souls Top 30 Songs.temp.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Legends Playlist ｜ Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Timeless Classics.mp3","Jazz Legends Playlist ｜ Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Timeless Classics.mp3",HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Legends Playlist 🎷 Frank Sinatra, Louis Armstrong, Nat King Cole ｜ Vintage Jazz Vibes.mp3","Jazz Legends Playlist 🎷 Frank Sinatra, Louis Armstrong, Nat King Cole ｜ Vintage Jazz Vibes.mp3",HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Legends Playlist 🎷 Frank Sinatra, Louis Armstrong, Nat King Cole ｜ Vintage Jazz Vibes.temp.mp3","Jazz Legends Playlist 🎷 Frank Sinatra, Louis Armstrong, Nat King Cole ｜ Vintage Jazz Vibes.temp.mp3",HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Jazz Songs 50s 60s 70s ｜Frank Sinatra, Louis Armstrong, Nat King Cole ｜ Vintage Jazz Memories.mp3","Jazz Songs 50s 60s 70s ｜Frank Sinatra, Louis Armstrong, Nat King Cole ｜ Vintage Jazz Memories.mp3",HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Jean Joseph MOURET 1682-1738 Rondeau.mp3,Jean Joseph MOURET 1682-1738 Rondeau.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Jedi Mind Tricks - ＂Heavy Metal Kings＂.mp3,Jedi Mind Tricks - ＂Heavy Metal Kings＂.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"has collision but parseable (conf=0.3), needs dup resolution"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Jedi Mind Tricks - ＂I Who Have Nothing＂.mp3,Jedi Mind Tricks - ＂I Who Have Nothing＂.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"has collision but parseable (conf=0.3), needs dup resolution"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Jedi Mind Tricks - ＂Uncommon Valor： A Vietnam Story＂.mp3,Jedi Mind Tricks - ＂Uncommon Valor： A Vietnam Story＂.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"has collision but parseable (conf=0.3), needs dup resolution"
C:\Users\suppo\Downloads\New Music\Top1000\Jeep.mp3,Jeep.mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Johann Sebastian Bach-Air on G String.mp3,Johann Sebastian Bach-Air on G String.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Country\Jolene Zac brown band.mp3,Jolene Zac brown band.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kacey Musgraves - Biscuits.mp3,Kacey Musgraves - Biscuits.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"has collision but parseable (conf=1.0), needs dup resolution"
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\KAMELOT - Eventide (Static Video) ｜ Napalm Records.mp3,KAMELOT - Eventide (Static Video) ｜ Napalm Records.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"has collision but parseable (conf=1.0), needs dup resolution"
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Kashmir (Remaster).mp3,Kashmir (Remaster).mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
C:\Users\suppo\Downloads\New Music\Top1000\Keep On.mp3,Keep On.mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Keith Murray-Most Beautifullest Thing In This World.mp3,Keith Murray-Most Beautifullest Thing In This World.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Country\Keith Whitley I Get The Picture.mp3,Keith Whitley I Get The Picture.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenney Chesney -Sherrys living in Paradise ：).mp3,Kenney Chesney -Sherrys living in Paradise ：).mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Way Down Here.mp3,Kenny Chesney - Way Down Here.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"has collision but parseable (conf=1.0), needs dup resolution"
C:\Users\suppo\Downloads\New Music\Top1000_Country\kenny chesney way down here.mp3,kenny chesney way down here.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"has collision but parseable (conf=0.3), needs dup resolution"
C:\Users\suppo\Downloads\New Music\Top1000\KILLSHOT.mp3,KILLSHOT.mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Kurtis Blow-The Breaks.mp3,Kurtis Blow-The Breaks.mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
C:\Users\suppo\Downloads\New Music\Top1000\LA CIUDAD -.mp3,LA CIUDAD -.mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
C:\Users\suppo\Downloads\New Music\Top1000\Last Friday Night.mp3,Last Friday Night.mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
"C:\Users\suppo\Downloads\New Music\Top1000\Laung Laachi Title Song ｜ Mannat Noor ｜ Ammy Virk, Neeru Bajwa,Amberdeep ｜ Latest Punjabi Song 2018.mp3","Laung Laachi Title Song ｜ Mannat Noor ｜ Ammy Virk, Neeru Bajwa,Amberdeep ｜ Latest Punjabi Song 2018.mp3",HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Legends of Jazz & Soul 🎷 Frank Sinatra, Louis Armstrong, Nat King Cole🎷 🎶 Jazz Classics 50s 60s 70s.mp3","Legends of Jazz & Soul 🎷 Frank Sinatra, Louis Armstrong, Nat King Cole🎷 🎶 Jazz Classics 50s 60s 70s.mp3",HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Legends of Jazz & Soul 🎷 Louis Armstrong, Nat King Cole, Frank Sinatra ｜ Timeless Classics.mp3","Legends of Jazz & Soul 🎷 Louis Armstrong, Nat King Cole, Frank Sinatra ｜ Timeless Classics.mp3",HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Legends of Jazz & Soul 🎷 Nat King Cole, Louis Armstrong, Frank Sinatra ｜ Timeless Classics.mp3","Legends of Jazz & Soul 🎷 Nat King Cole, Louis Armstrong, Frank Sinatra ｜ Timeless Classics.mp3",HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Legends of Jazz & Soul 🎷Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Timeless Classics.mp3","Legends of Jazz & Soul 🎷Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Timeless Classics.mp3",HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
C:\Users\suppo\Downloads\New Music\Top1000_Country\Let it Go-Zac Brown Band.mp3,Let it Go-Zac Brown Band.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LET＂S GO-feat. twista lil jon and Trick Daddy.mp3,LET＂S GO-feat. twista lil jon and Trick Daddy.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000\Lil Sammy Ft Tashon Whole Lotta Money.mp3,Lil Sammy Ft Tashon Whole Lotta Money.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Lin Que ＂Let It Fall＂.mp3,Lin Que ＂Let It Fall＂.mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Little Walter-Youd Better Watch Yourself.mp3,Little Walter-Youd Better Watch Yourself.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LL Cool J-Rock The Bells.mp3,LL Cool J-Rock The Bells.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
"C:\Users\suppo\Downloads\New Music\Top1000\LMFAO - Party Rock Anthem (Audio) ft. Lauren Bennett, GoonRock.mp3","LMFAO - Party Rock Anthem (Audio) ft. Lauren Bennett, GoonRock.mp3",HELD_PROBLEMS,REVIEW_REQUIRED,"has collision but parseable (conf=1.0), needs dup resolution"
"C:\Users\suppo\Downloads\New Music\Top1000\LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock.mp3","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock.mp3",HELD_PROBLEMS,REVIEW_REQUIRED,"has collision but parseable (conf=1.0), needs dup resolution"
C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Louis Armstrong & Ella Fitzgerald 🎷 Timeless Jazz Legends ｜ Best Duets Playlist 🎵 Cheek To Cheek.mp3,Louis Armstrong & Ella Fitzgerald 🎷 Timeless Jazz Legends ｜ Best Duets Playlist 🎵 Cheek To Cheek.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Louis Armstrong, Nat King Cole, Frank Sinatra 🎷 Timeless Vintage Jazz Hits.mp3","Louis Armstrong, Nat King Cole, Frank Sinatra 🎷 Timeless Vintage Jazz Hits.mp3",HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000\Lucenzo And Don Omar Danza Kuduro.mp3,Lucenzo And Don Omar Danza Kuduro.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Luchini AKA This Is It.mp3,Luchini AKA This Is It.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LUNIZ - I GOT 5 ON IT.mp3,LUNIZ - I GOT 5 ON IT.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"has collision but parseable (conf=1.0), needs dup resolution"
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\LUNIZ -- I GOT 5 ON IT.mp3,LUNIZ -- I GOT 5 ON IT.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"has collision but parseable (conf=1.0), needs dup resolution"
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Lynyrd Skynyrd-All i can do is write about it.mp3,Lynyrd Skynyrd-All i can do is write about it.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000\M.A.R.I.A.M.mp3,M.A.R.I.A.M.mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
C:\Users\suppo\Downloads\New Music\Top1000\M3Deep Cash Cow.mp3,M3Deep Cash Cow.mp3,HELD_PROBLEMS,HELD_PROBLEMS,"no reliable parse (method=unknown, conf=0.0)"
C:\Users\suppo\Downloads\New Music\Top1000_Club\M83 Midnight City Official video.mp3,M83 Midnight City Official video.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Disco\MacArthur Park Donna Summer.mp3,MacArthur Park Donna Summer.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,fallback parse but has Artist - Title format
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\MARC HUDSON -「ASTRALIVE」(Official Video) ｜ Napalm Records.mp3,MARC HUDSON -「ASTRALIVE」(Official Video) ｜ Napalm Records.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\MARC HUDSON -「STARBOUND STORIES」(Official Video) ｜ Napalm Records.mp3,MARC HUDSON -「STARBOUND STORIES」(Official Video) ｜ Napalm Records.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\MARC HUDSON -「THE SIREN」(Official Video) ｜ Napalm Records.mp3,MARC HUDSON -「THE SIREN」(Official Video) ｜ Napalm Records.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,"illegal chars fixable (sanitize works), conf=0.3"
